"GRID_ID","Mean_SWF","Mean_SHDI","SD_SHDI","Mean_Elev","Mean_Slope","Mean_Aspect","Mean_Temp","Mean_Rs","Mean_P","Mean_Soil_pote","SD_Rs","SD_P","SD_Temp","SD_Soil_pote","SD_Elev","SD_Aspect","SD_Slope","Mean_Bulk_Dens","SD_Bulk_Dens","Mean_Ca_Exg","SD_Ca_Exg","Mean_Clay","SD_Clay","Mean_Sand","SD_Sand","Mean_Silt","SD_Silt"
"AC-9",0.202676012748633,0.0577434945684531,0.376577205765154,0.835342516557785,0.835569748916834,0.0859485155739418,0.826873373816545,0.739662144170468,0.775182163381762,0.120753828916975,0.178464532319091,0.201648468890432,0.059732067344072,0.644184640924649,0.620905792586635,0.0288846915589575,0.33718691006775,0.303115523963262,0.85641892702861,0.0420693322907699,0.468765190224909,0.383330987364353,0.710017811769186,0.000636057514899128,0.528331243093903,0.025690971681948,0.566724116649164
"AD-12",0.161376878421389,0.488822757112481,0.23348834369317,0.802794560497151,0.804733197000052,0.0616781634487,0.753719456370359,0.718077936443197,0.806922089088061,0.89315838608894,0.130117679062777,0.254498021244089,0.145844718386371,0.902982857433119,0.886492145761227,0.133412888805131,0.0256924471758684,0.838770065537473,0.126715632500915,0.304219592045541,0.26580705374692,0.875827934968216,0.808451531215526,0.456350568200671,0.569240472421236,0.0511225634846921,0.741571845076923
"AD-13",0.151295800037424,0.554783549010182,0.560661411481421,0.795294086590226,0.835327695960131,0.110192970638127,0.808874622120005,0.823602509505008,0.86155043679544,0.886532121148278,0.0417461781092874,0.044310712291072,0.106399129862869,0.958557121124889,0.948624933845729,0.172443791309526,0.576120371797589,0.864923938442677,0.204564178111533,0.365727159131089,0.304773265716689,0.907103404095332,0.841321319670908,0.340221241369875,0.768744748341822,0.359457946308898,0.814960942322204
"AD-14",0.422438930805622,0.154927875750975,0.348252886678987,0.588206168459921,0.623660283079162,0.119338975919359,0.643862505049623,0.551204329006866,0.507876401726421,0.198943459752673,0.0715851409739483,0.0122251425768104,0.017302792656551,0.316791431099656,0.0906068948454523,0.224066963058412,0.55385702993379,0.560573270628389,0.2243496352578,0.344107669311552,0.316635754904133,0.221904038089213,0.444063347595429,0.0645140254265368,0.0900198541395979,0.0357196662461797,0.411347939777113
"AD-15",0.303252729490071,0.00322963546202285,0.190192293680634,0.453460476372916,0.522925294105347,0.00112424389717284,0.0416078589388319,0.544731667228748,0.50565142832079,0.19631426029922,0.126580619288953,0.0156524931733329,0.0590968476023369,0.16614474562243,0.494928055037925,0.0451876728917407,0.422792794619962,0.34393977832563,0.142619538687975,0.107752620525177,0.182984308228819,0.192422791489015,0.369580547282593,0.275800604490871,0.0869957685870652,0.154794100798065,0.283211702496262
"AD-16",0.207077460766276,0.172233320167727,0.460709497498962,0.445832891448087,0.933509492082151,0.211442117597757,0.575408487949258,0.477325616854473,0.225009324989325,0.336436657478252,0.0942217529740903,0.190845017270559,0.0577491644209379,0.874356000956281,0.165316246091409,0.141525162141408,0.856651383831113,0.801168431487861,0.0278986974128942,0.0410211510715352,0.362085059704539,0.198753124484788,0.396437338602333,0.437159891535099,0.184281060907227,0.30655809050413,0.198271244786612
"AD-18",0,0.0454167394500892,0.314598512795981,0.674903364166676,0.513946714908616,0.423269039924535,0.700009691451664,0.537229303760026,0.517849537036352,0.182280052307198,0.027815149892806,0.157765544840565,0.0446675971956996,0.591020386132321,0.385334693621453,0.264384248915077,0.0798208168261188,0.344570469294857,0.298287231981489,0.0963832006991902,0.0164156828884284,0.265190559945125,0.458636422368973,0.397407211977896,0.16642173226481,0.293031164432756,0.255015877092516
"AD-19",0.535257627214347,0.130398277375379,0.30517038827243,0.432136675631235,0.554074236217482,0.0703676139639599,0.620628746190985,0.497258312444554,0.486169537393947,0.161891998315836,0.040926962233218,0.0845786285227202,0.0425516186480144,0.46137123626907,0.425811339977547,0.0621567176529678,0.36456249957271,0.429999545231805,0.0996907210881789,0.228042560066938,0.245580511958358,0.20967439942021,0.0695243278558894,0.352005940064347,0.0953757684047689,0.210855815541106,0.502760376735233
"AD-20",0.45548037453912,0.281193907151355,0.434447430492815,0.539622329577235,0.726728713440217,0.547855969020221,0.591760951823918,0.438038115977034,0.490697356824893,0.314206914320551,0.106572664765363,0.0665669958840837,0.110312262068622,0.403302543815637,0.0809711162763901,0.231754561329727,0.394926890898246,0.467715468595087,0.55696998440168,0.227804355197006,0.186277405514752,0.367376399974391,0.0148869778215118,0.313852317347059,0.0784426266706352,0.107311698750968,0.270613148213307
"AD-21",0.369149401223335,0.0753665214670556,0.361745910220001,0.474386890467571,0.218143571832876,0.162759807118908,0.692765324361451,0.661723478334396,0.651330384771607,0.210157965324849,0.0843041423579235,0.265079366809458,0.210902200041948,0.576650306504625,0.50653987705996,0.174507989287649,0.00678800660567985,0.525681060902317,0.446113953916019,0.372692436069127,0.0722124451344001,0.552611708030213,0.207983274464274,0.0653523790407092,0.0297849285455728,0.0764136545840358,0.406508002510897
"AD-22",0.174368450825185,0.205996525802001,0.332968812273647,0.121794147817335,0.897584170490059,0.104693909676275,0.48872381788311,0.440238908853639,0.40110372424206,0.0804855109012288,0.445307587595858,0.173516791902993,0.205730782927534,0.43762505010153,0.965701415991478,0.235219244093263,0.659219375989355,0.65400453148779,0.159838069821117,0.174336107335709,0.0393671926704691,0.0378466875074636,0.303370156914903,0.135955397584952,0.0986003214652914,0.298489847176081,0.236452854429563
"AD-23",0.377462872623561,0.0331532283170337,0.482153577642584,0.275800861549234,0.703194365445264,0.306861019862295,0.55735356178734,0.462311543243907,0.509611981087985,0.318406848469944,0.254710332173293,0.141317450058331,0.0242350305281445,0.444411870431465,0.472001816399044,0.133567578148322,0.513288578433325,0.588488601364985,0.0416987614970158,0.327699317364748,0.194879183702656,0.311547814702387,0.420427008499852,0.162461054024239,0.0720082485626464,0.349827399197462,0.135108940702804
"AD-24",0.26847003073344,0.0977898394655112,0.481913525256628,0.372982671459282,0.790441007050694,0.222783909045595,0.516264473883609,0.53069059080933,0.547634308324403,0.605003175044464,0.0893129918427369,0.203337517946324,0.192964500722762,0.238750975129632,0.647272371554351,0.0490339658295665,0.210123182197143,0.653204239807813,0.0521178707654944,0.106134248105494,0.139594406002951,0.228972242699447,0.0436565410681623,0.0546517552956472,0.123240612118253,0.311393194747661,0.119147163787876
"AD-25",0.0361993627159584,0.456540313040674,0.876166687129904,0.574563005973486,0.398396243681298,0.0109577599932905,0.781248627027827,0.82357541796839,0.816634593247032,0.552072885759215,0.1847473797098,0.193268831679758,0.0650945049388129,0.761675685055774,0.453426297211504,0.11104515093277,0.0815355558571396,0.925024507045922,0.344184120450617,0.491287997690608,0.392092819536168,0.742966513381685,0.859474039511971,0.327788667760636,0.409609147891881,0.503047380026663,0.84883797567737
"AE-12",0.115123587582655,0.390676748076126,0.133359727879257,0.678875198952377,0.893963288923478,0.0194546186299989,0.553173356287486,0.49029877178033,0.384637032051283,0.791635482724209,0.0678489658948814,0.219333657187596,0.195406699225556,0.966865794070238,0.979421530348395,0.186358039254877,0.846011334420356,0.725632355653489,0.37164968311455,0.459800204628523,0.318850722315683,0.53743525827445,0.604182607670858,0.268674668085476,0.300459364223649,0.189900042170261,0.597640499127836
"AE-13",0.207785043663883,0.112643288818238,0.273144465195306,0.817474716258162,0.453592136194178,0.400007830949854,0.592099405086779,0.517953733164717,0.491040619145609,0.00841586111776,0.133089320308091,0.237731239030108,0.012983454104386,0.565224883232292,0.151466185334744,0.0619809591713525,0.284919597030375,0.393039561384295,0.825323189806791,0.86210890718417,0.588510592291314,0.32985320114874,0.439311367754814,0.342408535304394,0.063713962439857,0.104348880252331,0.295604844849207
"AE-14",0.287659508194631,0.00245404088177718,0.230890220549888,0.682862166196301,0.580891312411077,0.601005341967165,0.588811718145572,0.544193551588491,0.513561155698179,0.0638220804237342,0.134963295719486,0.14110261763338,0.168375944570176,0.372732613260056,0.502812354214753,0.220199563933355,0.27974944434222,0.200810837626595,0.507388700381674,0.865209654477626,0.672316028987536,0.338402961017182,0.442385987475513,0.40286592682931,0.0613371987059755,0.231684516300423,0.236328913775166
"AE-15",0.413689195866925,0.000197941707177537,0.210471405227908,0.63658983305371,0.636157383625152,0.344274404385899,0.553958216245614,0.571641364899521,0.703235455718122,0.0783064378847008,0.0713651067714123,0.11013094476017,0.0749410258071839,0.172011832922814,0.353080833639006,0.00333831297621459,0.27295689114208,0.522836114977681,0.172899396769199,0.129041788027674,0.122959796699598,0.0600013499237537,0.282169445290676,0.363756901106725,0.190034289697297,0.0651828855526195,0.474670515650827
"AE-16",0.420042580127742,0.620193253759989,0.639591885099265,0.882826250456499,0.338699760220718,0.223931372688391,0.879700642313375,0.861812232984338,0.880732165138844,0.999722184517073,0.151482731799576,0.0692104209159073,0.186857272583911,0.942272978965292,0.39827754376777,0.127354666150324,0.11272998714752,0.911613471943395,0.118763201890151,0.304304725981936,0.382328421831056,0.890056425785302,0.86478051577306,0.31935627982259,0.71354700677892,0.262477774513186,0.775444203150669
"AE-17",0.639603962172339,0.342457452630787,0.872473826816548,0.868313799696697,0.353863695848825,0.0722300899709718,0.873241224982149,0.749637490510241,0.800931759733365,0.92775464708487,0.228966248757365,0.197602767663688,0.144095216992276,0.912906271077669,0.418046959514878,0.0234991415240129,0.168348259009467,0.921121383538325,0.12809606517451,0.4079761787267,0.31260095429813,0.865619015901612,0.852775534140645,0.36529931036216,0.602894528682156,0.373480528240866,0.735578723256011
"AE-18",0.296449039311068,0.117388794412678,0.14311705451544,0.436033853619992,0.586757587739464,0.0524713262212236,0.562210207467563,0.474691779569045,0.582289981314408,0.262325301039718,0.149993705620715,0.159159847785271,0.0605835753911502,0.258126816505686,0.369954480298205,0.143486304789563,0.417059360672384,0.595340563020511,0.0622979336550943,0.204920401427696,0.203190801296191,0.0239027634267751,0.262085708957764,0.259270447342087,0.189949321307402,0.162113422508267,0.413399475270638
"AE-19",0.796694616958231,0.297940369708075,0.25881192885091,0.210821042714441,0.872088881366562,0.232765754282437,0.22456648049211,0.238955505995682,0.430006794561299,0.237687604057873,0.165576535885981,0.183883987755761,0.166301170137714,0.320472505307189,0.171145942736663,0.384888527803036,0.423682989063793,0.910398243217561,0.109668434020328,0.112232084813675,0.0960210473932504,0.467294902435465,0.421566334227758,0.657025375700825,0.246218693482326,0.442267747612771,0.0743977102327057
"AE-20",0.433107156543289,0.17597015431232,0.359352529281486,0.353474996488988,0.798456413312081,0.182893458604974,0.524080001243976,0.482431492493166,0.530636697778784,0.331046350467852,0.0448438368481738,0.280331680389723,0.0263949620670632,0.304397402857298,0.376793819495379,0.00678447876158983,0.371742458594141,0.0894215076216698,0.522250912299024,0.289009815779324,0.190017979266905,0.00113521290508296,0.106017690659918,0.1174066816856,0.219508067004274,0.0860379832012257,0.115513401925362
"AE-21",0.514385033460922,0.0692895987435297,0.356277972141095,0.450420671871403,0.500645485251864,0.0848297931721325,0.502416175665452,0.427300795107474,0.369488420359172,0.123400124349172,0.069992119040737,0.217737065841357,0.0323878379752212,0.459638578657992,0.417013764536788,0.074692180436345,0.192935847692269,0.465763816050705,0.507761190600145,0.2450007630961,0.0595395833748031,0.225120673662639,0.275310322117098,0.227607782295582,0.103121978995948,0.0681728708075599,0.0159894605968072
"AE-22",0.411882883250538,0.0960606434073876,0.133457485077939,0.342188908179903,0.785710051887326,0.133228778881682,0.55533343644315,0.433750770424547,0.498797739284784,0.220429551086407,0.105863770859094,0.124653519124405,0.280909384593303,0.3813901410672,0.116088155910373,0.148147478584498,0.60847967547876,0.396212136374685,0.0593719473600939,0.417152434113324,0.319626325919967,0.264314924037461,0.337130286077761,0,0.284718751584032,0.135731980839744,0.0210646012705389
"AE-25",0.387101784288716,0.118731085127075,0.333712805890662,0.498687142517834,0.645988513032434,0.055305250081422,0.688370643555415,0.720912518036399,0.71418931909182,0.00785261788128057,0.285223402295552,0.21430267536718,0.184477836229558,0.509325793912233,0.259403484130051,0.0744840200265974,0.303289165863691,0.803695511798342,0.0399644874824659,0.391969702310597,0.177115708049973,0.488702755716066,0.436178026738247,0.756260313291657,0.375059585826766,0.501461809393443,0.305725586296465
"AF-10",0.131775693321794,0.604629613772477,0.247657557024852,0.814049235544467,0.796445062880416,0.00480078690650132,0.795371487230319,0.765184151740391,0.852538310304616,0.891651973704804,0.0584976423271572,0.371903756340455,0.148912297113342,0.943630315006003,0.889292509907,0.000336597741256819,0.578316368160222,0.909749448236062,0.137880654311461,0.303882871430455,0.340631020536871,0.835825717874801,0.817043779568084,0.141801252877156,0.702577661617569,0.0743883324540299,0.804209767064211
"AF-11",0.0424246797386358,0.273467812931647,0.0604918477958416,0.82523554970209,0.803031825574949,0.178303697542317,0.791887619560844,0.804685768384432,0.808779394525592,0.858246411127011,0.145785874602957,0.0016587133201607,0.0787454505265484,0.934817697399255,0.895366005085709,0.0076926912561466,0.449956271112107,0.842641401983096,0.25415290560796,0.22340746656931,0.272986933738756,0.843691662485351,0.860795821575137,0.347570684160363,0.652357981425834,0.251224693231265,0.817389811742247
"AF-12",0.0445375289369418,0.0536135302186709,0.29160757525328,0.791371967390277,0.746241252175322,0.182824255608086,0.832036774977679,0.748045635765027,0.862955826582665,0.911233889676702,0.00844994682809248,0.215130641118508,0.113466734499677,0.959100702777343,0.901500697984973,0.15659934358354,0.688482746915374,0.884534583167156,0.267238025013393,0.253991806209293,0.287477762600308,0.770901817215734,0.850134666544305,0.379081309599771,0.67041622178862,0.312251253807454,0.796764797662158
